iteration,fidelity,n_samples,metallicity,envelope_eff_alpha,sigma_bh,sigma_ns,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,0.00000,1000.00000,0.00255,26.42643,676.66669,514.51453,0.21681,0.02192,0.01500,0.67881,0.38808
0.00000,0.00000,1000.00000,0.00360,36.83684,314.49451,87.28728,0.18441,0.02192,0.01300,0.64490,0.27802
0.00000,0.00000,1000.00000,0.00740,54.25425,676.66669,137.77777,0.18221,0.02192,0.00600,0.65823,0.32699
0.00000,0.00000,1000.00000,0.01138,79.67968,655.30530,632.00201,0.18761,0.02192,0.00600,0.65956,0.32584
0.00000,0.00000,1000.00000,0.02704,90.59059,213.51352,716.47650,0.17164,0.02192,0.00200,0.64028,0.26497
0.00000,0.00000,1000.00000,0.00154,8.70871,938.82886,590.25024,0.20493,0.02192,0.01900,0.67441,0.38059
0.00000,0.00000,1000.00000,0.02479,61.66166,302.84283,433.92392,0.20085,0.02192,0.00200,0.66128,0.33071
0.00000,0.00000,1000.00000,0.02931,29.52953,280.51050,67.86787,0.15943,0.02192,0.00100,0.63252,0.24517
0.00000,0.00000,1000.00000,0.01782,89.38939,762.11212,600.93091,0.16667,0.02192,0.00300,0.64735,0.28969
0.00000,0.00000,1000.00000,0.00683,77.77778,437.80780,261.09109,0.17990,0.02192,0.00800,0.65207,0.31502
0.00000,0.00000,1000.00000,0.02808,14.61461,420.33032,57.18719,0.17408,0.02192,0.00100,0.64651,0.28772
0.00000,0.00000,1000.00000,0.02198,76.87688,273.71371,678.60858,0.17066,0.02192,0.00300,0.63499,0.25773
0.00000,0.00000,1000.00000,0.00199,96.99699,880.57056,565.00500,0.17454,0.02192,0.01800,0.65866,0.33551
0.00000,0.00000,1000.00000,0.00300,73.07307,328.08807,273.71371,0.19645,0.02192,0.01600,0.64679,0.29284
0.00000,0.00000,1000.00000,0.02449,92.19219,678.60858,901.93195,0.17960,0.02192,0.00200,0.66494,0.33709
0.00000,0.00000,1000.00000,0.02566,94.79479,411.59158,814.54456,0.16911,0.02192,0.00200,0.64440,0.28029
0.00000,0.00000,1000.00000,0.02153,40.14014,820.37036,457.22723,0.19358,0.02192,0.00200,0.67017,0.35977
0.00000,0.00000,1000.00000,0.01081,77.37738,743.66364,93.11311,0.18936,0.02192,0.00200,0.66679,0.34203
0.00000,0.00000,1000.00000,0.01767,35.03503,821.34137,715.50549,0.20083,0.02192,0.00200,0.67525,0.36620
0.00000,0.00000,1000.00000,0.00731,60.76076,48.44845,933.97400,0.14095,0.02192,0.00800,0.62500,0.21054
0.00000,0.00000,1000.00000,0.01363,5.80581,495.09509,928.14813,0.20922,0.02192,0.00400,0.66685,0.34678
0.00000,0.00000,1000.00000,0.02024,61.06106,641.71173,899.98999,0.18640,0.02192,0.00300,0.66598,0.34117
0.00000,0.00000,1000.00000,0.00255,28.62863,531.02100,985.43542,0.20242,0.02192,0.01800,0.66059,0.32891
0.00000,0.00000,1000.00000,0.02850,91.29129,138.74875,219.33934,0.16887,0.02192,0.00200,0.63152,0.24782
0.00000,0.00000,1000.00000,0.01363,27.22723,259.14914,125.15515,0.18134,0.02192,0.00400,0.64143,0.27875
0.00000,0.00000,1000.00000,0.01749,3.10310,153.31331,691.23120,0.21012,0.02192,0.00200,0.65523,0.31906
0.00000,0.00000,1000.00000,0.01213,33.43343,937.85785,911.64166,0.20098,0.02192,0.00700,0.68192,0.39372
0.00000,0.00000,1000.00000,0.02608,68.86887,477.61761,174.67467,0.16969,0.02192,0.00500,0.63973,0.27081
0.00000,0.00000,1000.00000,0.00534,50.65065,34.85485,571.80182,0.14578,0.02192,0.00500,0.62726,0.21766
0.00000,0.00000,1000.00000,0.00953,21.82182,373.72372,863.09308,0.20261,0.02192,0.00900,0.65708,0.32984
0.00000,0.00000,1000.00000,0.01590,12.51251,848.52850,321.29129,0.21168,0.02192,0.00700,0.67707,0.37605
0.00000,0.00000,1000.00000,0.01794,51.55155,610.64062,785.41541,0.18861,0.02192,0.00400,0.66378,0.34019
0.00000,0.00000,1000.00000,0.00495,35.43544,768.90894,939.79980,0.19698,0.02192,0.01400,0.67129,0.36446
0.00000,0.00000,1000.00000,0.00815,43.94394,960.19019,560.15015,0.18306,0.02192,0.00600,0.66370,0.34629
0.00000,0.00000,1000.00000,0.00719,27.82783,727.15717,903.87390,0.19561,0.02192,0.01000,0.66679,0.35310
0.00000,0.00000,1000.00000,0.00249,52.45245,665.01501,160.11011,0.18580,0.02192,0.01600,0.65321,0.31992
0.00000,0.00000,1000.00000,0.02734,21.72172,952.42242,769.87988,0.20055,0.02192,0.00200,0.68009,0.37898
0.00000,0.00000,1000.00000,0.00109,78.47848,530.05005,30.97097,0.17985,0.02192,0.02200,0.64517,0.27847
0.00000,0.00000,1000.00000,0.01282,96.99699,566.94696,159.13914,0.16532,0.02192,0.00600,0.64205,0.27624
0.00000,0.00000,1000.00000,0.00205,47.64765,765.99597,320.32031,0.20447,0.02192,0.01000,0.67458,0.37095
0.00000,0.00000,1000.00000,0.02401,90.69069,927.17719,342.65265,0.18854,0.02192,0.00100,0.67405,0.36978
0.00000,0.00000,1000.00000,0.02853,95.29530,81.46146,129.03903,0.16710,0.02192,0.00000,0.63335,0.24437
0.00000,0.00000,1000.00000,0.02701,76.27628,397.99799,521.31134,0.20492,0.02192,0.00000,0.66610,0.34093
0.00000,0.00000,1000.00000,0.01590,78.47848,35.82582,600.93091,0.13442,0.02192,0.00000,0.62295,0.20355
0.00000,0.00000,1000.00000,0.02545,5.10510,88.25826,775.70569,0.20265,0.02192,0.00000,0.66260,0.32408
0.00000,0.00000,1000.00000,0.01997,69.26927,955.33533,749.48950,0.18887,0.02192,0.00000,0.67326,0.35676
0.00000,0.00000,1000.00000,0.02581,69.76977,867.94794,600.93091,0.19447,0.02192,0.00000,0.68031,0.38860
0.00000,0.00000,1000.00000,0.02994,45.24525,414.50452,517.42743,0.20440,0.02192,0.00000,0.66278,0.33326
0.00000,0.00000,1000.00000,0.01668,76.67667,90.20020,222.25226,0.18003,0.02192,0.00000,0.64071,0.26852
0.00000,0.00000,1000.00000,0.02596,58.25826,122.24224,269.82983,0.19698,0.02192,0.00000,0.64928,0.29480
0.00000,0.00000,1000.00000,0.02749,96.99699,720.36035,934.94495,0.17988,0.02192,0.00000,0.66443,0.32868
0.00000,0.00000,1000.00000,0.01099,58.35836,762.11212,748.51849,0.20111,0.02192,0.00000,0.67487,0.36566
0.00000,0.00000,1000.00000,0.02324,64.86487,135.83583,640.74072,0.18600,0.02192,0.00000,0.64869,0.28206
0.00000,0.00000,1000.00000,0.01614,79.57958,585.39539,656.27631,0.19529,0.02192,0.00000,0.66255,0.32401
0.00000,0.00000,1000.00000,0.02877,71.57157,400.91092,779.58960,0.18528,0.02192,0.00000,0.65506,0.30828
0.00000,0.00000,1000.00000,0.02853,53.15315,696.08606,246.52652,0.19573,0.02192,0.00000,0.66933,0.34630
0.00000,0.00000,1000.00000,0.01081,91.29129,968.92896,200.89088,0.19779,0.02192,0.00000,0.67865,0.37893
0.00000,0.00000,1000.00000,0.01659,70.07007,616.46649,541.70172,0.19085,0.02192,0.00000,0.66307,0.33301
0.00000,0.00000,1000.00000,0.02321,55.85585,711.62164,883.48346,0.21183,0.02192,0.00000,0.68546,0.39087
0.00000,0.00000,1000.00000,0.02680,78.17818,89.22923,844.64465,0.16352,0.02192,0.00000,0.64033,0.25075
0.00000,0.00000,1000.00000,0.02725,30.13013,517.42743,961.16113,0.21334,0.02192,0.00000,0.67882,0.37743
0.00000,0.00000,1000.00000,0.02012,82.78278,734.92493,55.24525,0.17621,0.02192,0.00000,0.65963,0.31929
0.00000,0.00000,1000.00000,0.02261,38.83884,366.92694,351.39139,0.19968,0.02192,0.00000,0.65346,0.31210
0.00000,0.00000,1000.00000,0.02548,75.47548,868.91895,267.88788,0.18169,0.02192,0.00000,0.66729,0.33916
0.00000,0.00000,1000.00000,0.02731,35.23524,911.64166,769.87988,0.21762,0.02192,0.00000,0.69392,0.40480
0.00000,0.00000,1000.00000,0.03000,73.37337,510.63065,761.14111,0.19051,0.02192,0.00000,0.66752,0.33761
0.00000,0.00000,1000.00000,0.02829,30.13013,577.62762,717.44745,0.21121,0.02192,0.00000,0.67721,0.36874
0.00000,0.00000,1000.00000,0.02024,89.58959,711.62164,895.13513,0.19897,0.02192,0.00000,0.67990,0.36960
0.00000,0.00000,1000.00000,0.01752,64.36436,665.01501,286.33633,0.20102,0.02192,0.00000,0.67722,0.37390
0.00000,0.00000,1000.00000,0.02075,9.90991,692.20221,580.54053,0.22476,0.02192,0.00000,0.68475,0.38603
0.00000,0.00000,1000.00000,0.02752,72.97298,396.05606,211.57158,0.19229,0.02192,0.00000,0.66195,0.32459
0.00000,0.00000,1000.00000,0.02545,80.88088,238.75876,156.22623,0.18353,0.02192,0.00000,0.64302,0.27828
0.00000,0.00000,1000.00000,0.02829,60.56056,296.04605,107.67768,0.18944,0.02192,0.00000,0.65357,0.30467
0.00000,0.00000,1000.00000,0.02294,96.49650,906.78680,187.29730,0.20459,0.02192,0.00000,0.68479,0.40682
0.00000,0.00000,1000.00000,0.02515,26.92693,948.53851,542.67267,0.20940,0.02192,0.00000,0.68563,0.39260
0.00000,0.00000,1000.00000,0.02126,6.80681,962.13214,793.18317,0.22751,0.02192,0.00000,0.70071,0.42813
0.00000,0.00000,1000.00000,0.02165,42.44244,937.85785,550.44043,0.20871,0.02192,0.00000,0.68685,0.40263
0.00000,0.00000,1000.00000,0.02853,18.01802,165.93593,746.57660,0.22410,0.02192,0.00000,0.66938,0.34983
0.00000,0.00000,1000.00000,0.02506,13.21321,190.21021,520.34033,0.23259,0.02192,0.00000,0.67452,0.36676
0.00000,0.00000,1000.00000,0.02716,19.21922,534.90491,542.67267,0.23045,0.02192,0.00000,0.68437,0.39361
0.00000,0.00000,1000.00000,0.02656,5.60561,753.37335,883.48346,0.21544,0.02192,0.00000,0.68565,0.39915
0.00000,0.00000,1000.00000,0.02773,19.11912,104.76476,68.83884,0.16409,0.02192,0.00000,0.63226,0.25695
0.00000,0.00000,1000.00000,0.02886,66.06606,650.45044,339.73975,0.19420,0.02192,0.00000,0.67009,0.35935
0.00000,0.00000,1000.00000,0.02892,49.84985,515.48547,787.35736,0.20568,0.02192,0.00000,0.67954,0.38232
0.00000,0.00000,1000.00000,0.02638,67.06707,450.43042,436.83682,0.19600,0.02192,0.00000,0.66006,0.32321
0.00000,0.00000,1000.00000,0.02796,25.22523,619.37939,980.58057,0.19232,0.02192,0.00000,0.66558,0.34192
0.00000,0.00000,1000.00000,0.02665,85.18519,160.11011,698.99902,0.18156,0.02192,0.00000,0.64810,0.27907
0.00000,0.00000,1000.00000,0.02129,38.03804,572.77277,138.74875,0.17501,0.02192,0.00000,0.65123,0.30403
0.00000,0.00000,1000.00000,0.02856,59.35936,306.72672,713.56354,0.18143,0.02192,0.00000,0.64327,0.28310
0.00000,0.00000,1000.00000,0.02312,93.69370,810.66064,102.82282,0.18687,0.02192,0.00000,0.67110,0.35062
0.00000,0.00000,1000.00000,0.01348,58.45846,553.35333,209.62962,0.19787,0.02192,0.00000,0.67326,0.36441
0.00000,0.00000,1000.00000,0.02901,1.90190,743.66364,801.92194,0.22024,0.02192,0.00000,0.69151,0.41461
0.00000,0.00000,1000.00000,0.02925,26.12613,744.63464,351.39139,0.22293,0.02192,0.00000,0.68942,0.40672
0.00000,0.00000,1000.00000,0.02823,22.62262,966.01599,70.78078,0.23414,0.02192,0.00000,0.71522,0.48843
0.00000,0.00000,1000.00000,0.02653,18.71872,633.94397,488.29831,0.21730,0.02192,0.00000,0.68505,0.40756
0.00000,0.00000,1000.00000,0.01707,41.54154,191.18118,216.42642,0.19912,0.02192,0.00000,0.65329,0.30392
0.00000,0.00000,1000.00000,0.02779,69.76977,431.01102,332.94293,0.19383,0.02192,0.00000,0.66160,0.33105
0.00000,0.00000,1000.00000,0.02859,96.79680,40.68068,747.54755,0.12013,0.02192,0.00000,0.61159,0.17289
0.00000,0.00000,1000.00000,0.01393,30.83083,674.72473,685.40540,0.22188,0.02192,0.00000,0.69088,0.41422
0.00000,0.00000,1000.00000,0.02377,79.57958,496.06607,300.90091,0.16730,0.02192,0.00000,0.64934,0.30246
0.00000,0.00000,1000.00000,0.02755,76.37637,911.64166,487.32733,0.16677,0.02192,0.00000,0.65350,0.30209
0.00000,0.00000,1000.00000,0.02593,97.79780,612.58258,215.45546,0.15990,0.02192,0.00000,0.64146,0.27266
0.00000,0.00000,1000.00000,0.02342,44.44444,533.93396,737.83783,0.18595,0.02192,0.00000,0.65502,0.31259
0.00000,0.00000,1000.00000,0.02991,12.51251,457.22723,745.60559,0.19096,0.02192,0.00000,0.65092,0.30592
0.00000,0.00000,1000.00000,0.02533,15.61562,724.24426,336.82681,0.21156,0.02192,0.00000,0.67259,0.36095
0.00000,0.00000,1000.00000,0.02539,87.98799,998.05804,796.09607,0.16808,0.02192,0.00000,0.66057,0.32636
0.00000,0.00000,1000.00000,0.01061,36.83684,991.26129,952.42242,0.23047,0.02192,0.00600,0.70863,0.45931
-2.00000,0.00000,1000.00000,0.00755,21.82182,40.68068,893.19318,0.17154,0.02192,0.00600,0.64916,0.27558
-2.00000,0.00000,1000.00000,0.02515,86.38638,112.53253,135.83583,0.18198,0.02192,0.00300,0.64236,0.26468
-2.00000,0.00000,1000.00000,0.01357,41.64164,644.62463,920.38037,0.21871,0.02192,0.00400,0.68942,0.40673
-2.00000,0.00000,1000.00000,0.01788,94.99500,189.23924,110.59059,0.20350,0.02192,0.00300,0.65789,0.31596
-2.00000,0.00000,1000.00000,0.02566,64.16416,957.27728,799.00903,0.20778,0.02192,0.00100,0.68924,0.40277
-2.00000,0.00000,1000.00000,0.00429,72.27227,303.81381,891.25128,0.21132,0.02192,0.01600,0.66413,0.33283
-2.00000,0.00000,1000.00000,0.00112,27.12713,60.10010,370.81082,0.19071,0.02192,0.01000,0.65560,0.30038
-2.00000,0.00000,1000.00000,0.02979,88.08809,271.77176,504.80481,0.18925,0.02192,0.00200,0.65124,0.29803
-2.00000,0.00000,1000.00000,0.00587,53.36024,0.30973,955.65540,0.08248,0.02192,0.00800,0.58733,0.11271
-2.00000,0.00000,1000.00000,0.02915,98.00124,12.23357,13.93768,0.13245,0.02192,0.00300,0.61175,0.19214
-2.00000,0.00000,10000.00000,0.02853,43.14314,805.80579,419.35934,0.20197,0.00693,0.00200,0.67315,0.35852
-2.00000,0.00000,10000.00000,0.00231,10.11011,487.32733,39.70971,0.21352,0.00693,0.01840,0.66847,0.34940
-2.00000,0.00000,10000.00000,0.01180,13.31331,186.32632,426.15616,0.20512,0.00693,0.00390,0.64903,0.30160
-2.00000,0.00000,10000.00000,0.00980,44.04404,590.25024,323.23325,0.20271,0.00693,0.00540,0.67129,0.36493
-2.00000,0.00000,10000.00000,0.01863,52.45245,871.83185,557.23724,0.19167,0.00693,0.00360,0.67094,0.36165
-2.00000,0.00000,10000.00000,0.02066,94.19419,55.24525,559.17920,0.15607,0.00693,0.00280,0.63788,0.24154
-2.00000,0.00000,10000.00000,0.01584,16.81682,958.24823,276.62662,0.21223,0.00693,0.00230,0.68111,0.38583
-2.00000,0.00000,10000.00000,0.02252,25.52553,732.98297,571.80182,0.21155,0.00693,0.00280,0.67697,0.37651
-2.00000,0.00000,10000.00000,0.01863,12.41241,633.94397,491.21121,0.22486,0.00693,0.00420,0.68429,0.40020
-2.00000,0.00000,10000.00000,0.02506,78.67868,447.51752,780.56055,0.18230,0.00693,0.00200,0.65607,0.31510
-2.00000,0.00000,10000.00000,0.02548,19.01902,578.59857,938.82886,0.20231,0.00693,0.00230,0.66755,0.34608
-2.00000,0.00000,10000.00000,0.02270,28.02803,656.27631,741.72174,0.21428,0.00693,0.00280,0.67875,0.37944
-2.00000,0.00000,10000.00000,0.00231,95.59560,791.24121,192.15215,0.18404,0.00693,0.01610,0.65363,0.31348
-2.00000,0.00000,10000.00000,0.01839,60.06006,742.69269,811.63165,0.21278,0.00693,0.00340,0.68385,0.39171
-2.00000,0.00000,10000.00000,0.02006,26.22623,710.65063,32.91291,0.21693,0.00693,0.00270,0.69052,0.40382
-2.00000,0.00000,10000.00000,0.01704,38.83884,731.04102,233.90390,0.19257,0.00693,0.00430,0.66347,0.33769
-2.00000,0.00000,10000.00000,0.00537,34.03403,642.68268,892.22223,0.21728,0.00693,0.01270,0.67901,0.37783
-2.00000,0.00000,10000.00000,0.01955,41.74174,192.15215,344.59460,0.20995,0.00693,0.00200,0.65540,0.31488
-2.00000,0.00000,10000.00000,0.02847,47.04705,501.89191,873.77380,0.18997,0.00693,0.00170,0.65987,0.32749
-2.00000,0.00000,10000.00000,0.00857,56.05606,64.95496,479.55957,0.17093,0.00693,0.00550,0.64197,0.26001
-2.00000,0.00000,10000.00000,0.01937,9.80981,866.97699,319.34933,0.22290,0.00693,0.00270,0.68612,0.39614
-2.00000,0.00000,10000.00000,0.00845,70.07007,123.21321,945.62561,0.18249,0.00693,0.00540,0.65000,0.27958
-2.00000,0.00000,10000.00000,0.02099,70.07007,634.91492,451.40140,0.18653,0.00693,0.00230,0.66524,0.34760
-2.00000,0.00000,10000.00000,0.02779,6.70671,592.19220,860.18018,0.22010,0.00693,0.00280,0.67878,0.37713
-2.00000,0.00000,10000.00000,0.00309,92.09209,465.96597,908.72870,0.18822,0.00693,0.01380,0.65373,0.31076
-2.00000,0.00000,10000.00000,0.02045,42.94294,852.41241,939.79980,0.21130,0.00693,0.00260,0.68872,0.40574
-2.00000,0.00000,10000.00000,0.02186,7.90791,870.86084,810.66064,0.22486,0.00693,0.00260,0.69398,0.41404
-2.00000,0.00000,10000.00000,0.01746,11.21121,31.94194,272.74274,0.12503,0.00693,0.00380,0.60482,0.16998
-2.00000,0.00000,10000.00000,0.01498,61.56156,260.12012,172.73273,0.19365,0.00693,0.00350,0.64708,0.29254
-2.00000,0.00000,10000.00000,0.01629,6.00601,435.86588,598.01801,0.21103,0.00693,0.00320,0.66265,0.33640
-2.00000,0.00000,10000.00000,0.00621,78.77878,118.35836,290.22021,0.20073,0.00693,0.01200,0.64918,0.29289
-2.00000,0.00000,10000.00000,0.02832,70.77077,631.03101,731.04102,0.20947,0.00693,0.00320,0.67651,0.36625
-2.00000,0.00000,10000.00000,0.01486,95.19520,475.67569,529.07910,0.18779,0.00693,0.00310,0.65363,0.30386
-2.00000,0.00000,10000.00000,0.02102,77.67768,765.02502,373.72372,0.19148,0.00693,0.00250,0.66862,0.34664
-2.00000,0.00000,10000.00000,0.00103,18.41842,395.08508,584.42444,0.21852,0.00693,0.02290,0.66395,0.34342
-2.00000,0.00000,10000.00000,0.01405,22.82282,734.92493,400.91092,0.20738,0.00693,0.00420,0.67277,0.36362
-2.00000,0.00000,10000.00000,0.01713,26.42643,135.83583,931.06104,0.19761,0.00693,0.00300,0.65302,0.29921
-2.00000,0.00000,10000.00000,0.01013,42.74274,632.97296,953.39337,0.20331,0.00693,0.00590,0.67316,0.36190
-2.00000,0.00000,10000.00000,0.01174,38.23824,401.88190,155.25525,0.18762,0.00693,0.00640,0.64835,0.29456
-2.00000,0.00000,10000.00000,0.02731,64.16416,153.31331,214.48448,0.18940,0.00693,0.00250,0.64388,0.28044
-2.00000,0.00000,10000.00000,0.00977,3.60360,122.24224,375.66568,0.20404,0.00693,0.00500,0.65126,0.30376
-2.00000,0.00000,10000.00000,0.01078,69.46947,420.33032,788.32831,0.19132,0.00693,0.00540,0.65789,0.32370
-2.00000,0.00000,10000.00000,0.02820,33.23323,221.28128,512.57257,0.19735,0.00693,0.00160,0.64565,0.29202
-2.00000,0.00000,10000.00000,0.01270,11.41141,265.94595,182.44244,0.20411,0.00693,0.00480,0.65524,0.31963
-2.00000,0.00000,10000.00000,0.02362,39.33934,555.29529,942.71271,0.19528,0.00693,0.00220,0.66413,0.33569
-2.00000,0.00000,10000.00000,0.00357,26.42643,494.12411,489.26926,0.22121,0.00693,0.01500,0.66542,0.34676
-2.00000,0.00000,10000.00000,0.02749,63.46346,652.39240,882.51251,0.20203,0.00693,0.00300,0.67663,0.36692
-2.00000,0.00000,10000.00000,0.01863,93.39339,465.96597,41.65165,0.17067,0.00693,0.00250,0.64074,0.26444
-2.00000,0.00000,10000.00000,0.01776,16.51652,909.69971,647.53754,0.22013,0.00693,0.00330,0.69134,0.41941
-2.00000,0.00000,10000.00000,0.02216,65.96597,935.91589,518.39838,0.19195,0.00693,0.00260,0.67260,0.36026
-2.00000,0.00000,10000.00000,0.00659,63.66366,127.09710,214.48448,0.20331,0.00693,0.01020,0.65230,0.30015
-2.00000,0.00000,10000.00000,0.01973,58.55856,359.15915,506.74673,0.20645,0.00693,0.00190,0.66462,0.33809
-2.00000,0.00000,10000.00000,0.02530,18.51852,973.78381,347.50751,0.21438,0.00693,0.00190,0.68292,0.38385
-2.00000,0.00000,10000.00000,0.00851,46.34635,948.53851,687.34735,0.20809,0.00693,0.00680,0.68527,0.39995
-2.00000,0.00000,10000.00000,0.02440,72.17217,995.14514,597.04706,0.18300,0.00693,0.00210,0.66802,0.35031
-2.00000,0.00000,10000.00000,0.02365,68.06807,698.99902,936.88690,0.19595,0.00693,0.00260,0.67368,0.36007
-2.00000,0.00000,10000.00000,0.02776,38.13814,619.37939,919.40942,0.20171,0.00693,0.00230,0.67257,0.36140
-2.00000,0.00000,10000.00000,0.01632,61.36136,933.97400,527.13715,0.19286,0.00693,0.00420,0.67218,0.35971
-2.00000,0.00000,10000.00000,0.01312,87.98799,199.91992,862.12213,0.19523,0.00693,0.00440,0.65631,0.30464
-2.00000,0.00000,10000.00000,0.01315,65.66566,234.87488,456.25626,0.18835,0.00693,0.00390,0.64160,0.28146
-2.00000,0.00000,10000.00000,0.00288,2.80280,671.81183,589.27930,0.22532,0.00693,0.01840,0.67325,0.36436
-2.00000,0.00000,10000.00000,0.01315,99.89990,826.19617,321.29129,0.18472,0.00693,0.00530,0.66720,0.34260
-2.00000,0.00000,10000.00000,0.02398,44.14415,961.16113,842.70270,0.20629,0.00693,0.00200,0.68394,0.38704
-2.00000,0.00000,10000.00000,0.01845,98.89890,638.79883,695.11511,0.18686,0.00693,0.00360,0.65819,0.31591
-2.00000,0.00000,10000.00000,0.01842,62.36236,395.08508,952.42242,0.18678,0.00693,0.00360,0.65374,0.30853
-2.00000,0.00000,10000.00000,0.01432,35.13514,53.30330,349.44946,0.16372,0.00693,0.00390,0.63563,0.24664
-2.00000,0.00000,10000.00000,0.00486,48.64865,31.94194,923.29327,0.15186,0.00693,0.01160,0.62785,0.22030
-2.00000,0.00000,10000.00000,0.01007,76.07607,75.63564,426.15616,0.17978,0.00693,0.00540,0.64898,0.27756
-2.00000,0.00000,10000.00000,0.01318,83.78378,297.98798,409.64966,0.18800,0.00693,0.00440,0.64855,0.29562
-2.00000,0.00000,10000.00000,0.00636,1.00100,107.67768,219.33934,0.20243,0.00693,0.01440,0.65105,0.30093
-2.00000,0.00000,10000.00000,0.00381,69.16917,400.91092,408.67868,0.20464,0.00693,0.01520,0.65384,0.30908
-2.00000,0.00000,10000.00000,0.02482,97.99800,582.48248,871.83185,0.17834,0.00693,0.00300,0.66027,0.31695
-2.00000,0.00000,10000.00000,0.01629,23.52352,900.96094,636.85687,0.21314,0.00693,0.00310,0.68677,0.40655
-2.00000,0.00000,10000.00000,0.00345,88.78879,477.61761,480.53052,0.19533,0.00693,0.01400,0.65270,0.30442
-2.00000,0.00000,10000.00000,0.00585,46.04605,321.29129,903.87390,0.20638,0.00693,0.00920,0.66292,0.33980
-2.00000,0.00000,10000.00000,0.02165,72.17217,329.05905,479.55957,0.19663,0.00693,0.00220,0.65687,0.31768
-2.00000,0.00000,10000.00000,0.02129,59.25926,743.66364,271.77176,0.19042,0.00693,0.00270,0.66683,0.34915
-2.00000,0.00000,10000.00000,0.00821,80.88088,920.38037,933.00299,0.19978,0.00693,0.00550,0.67956,0.37960
-2.00000,0.00000,10000.00000,0.02728,8.40841,629.08911,596.07605,0.22420,0.00693,0.00330,0.67871,0.37286
-2.00000,0.00000,10000.00000,0.02698,3.10310,46.50651,510.63065,0.14853,0.00693,0.00240,0.62141,0.21523
-2.00000,0.00000,10000.00000,0.00812,34.43443,122.24224,678.60858,0.20138,0.00693,0.00660,0.65443,0.30347
-2.00000,0.00000,10000.00000,0.01602,42.44244,974.75476,364.01401,0.20467,0.00693,0.00300,0.68026,0.37943
-2.00000,0.00000,10000.00000,0.02979,93.69370,562.09210,743.66364,0.19162,0.00693,0.00180,0.66595,0.33488
-2.00000,0.00000,10000.00000,0.01279,84.88489,438.77878,657.24725,0.19009,0.00693,0.00460,0.66269,0.33290
-2.00000,0.00000,10000.00000,0.02877,32.13213,883.48346,442.66266,0.21298,0.00693,0.00180,0.68161,0.37855
-2.00000,0.00000,10000.00000,0.00426,41.84184,277.59760,330.03003,0.22175,0.00693,0.01200,0.66363,0.34134
-2.00000,0.00000,10000.00000,0.00291,3.80380,500.92093,208.65866,0.21466,0.00693,0.01480,0.66602,0.34695
-2.00000,0.00000,10000.00000,0.02219,6.30631,661.13110,194.09410,0.19992,0.00693,0.00240,0.66543,0.34341
-2.00000,0.00000,10000.00000,0.02922,6.20621,396.05606,364.01401,0.22189,0.00693,0.00260,0.66534,0.34066
-2.00000,0.00000,10000.00000,0.02228,73.67368,991.26129,424.21420,0.19045,0.00693,0.00210,0.67227,0.35513
-2.00000,0.00000,10000.00000,0.00528,89.18919,695.11511,400.91092,0.18812,0.00693,0.01000,0.66622,0.35557
-2.00000,0.00000,10000.00000,0.01378,0.30030,327.11713,614.52454,0.20851,0.00693,0.00690,0.65827,0.32510
-2.00000,0.00000,10000.00000,0.01261,3.30330,348.47849,499.94995,0.20712,0.00693,0.00550,0.65588,0.31789
-2.00000,0.00000,10000.00000,0.02126,70.67067,78.54855,296.04605,0.19253,0.00693,0.00270,0.65045,0.29077
-2.00000,0.00000,10000.00000,0.01803,13.51351,387.31732,680.55054,0.20593,0.00693,0.00380,0.65980,0.32970
-2.00000,0.00000,10000.00000,0.02102,33.73373,167.87788,590.25024,0.21523,0.00693,0.00280,0.66194,0.32904
-2.00000,0.00000,10000.00000,0.01827,53.45345,576.65668,817.45746,0.19373,0.00693,0.00270,0.66521,0.33752
-2.00000,0.00000,10000.00000,0.02300,0.90090,324.20419,953.39337,0.20879,0.00693,0.00920,0.66135,0.33707
-2.00000,0.00000,10000.00000,0.00124,18.31832,153.31331,933.00299,0.21337,0.00693,0.02010,0.65735,0.31141
-2.00000,0.00000,10000.00000,0.00246,95.29530,487.32733,261.09109,0.18781,0.00693,0.01550,0.65349,0.30922
-2.00000,0.00000,10000.00000,0.00220,13.61361,693.17316,292.16217,0.22712,0.00693,0.01460,0.67880,0.38295
-2.00000,0.00000,10000.00000,0.01067,96.69669,607.72772,217.39740,0.17642,0.00693,0.00580,0.65122,0.29856
-2.00000,0.00000,10000.00000,0.02117,65.76576,945.62561,586.36639,0.18687,0.00693,0.00270,0.66937,0.35250
-2.00000,0.00000,10000.00000,0.01872,43.64364,100.88088,761.14111,0.18003,0.00693,0.00230,0.64447,0.27319
-2.00000,0.00000,10000.00000,0.02108,63.16316,170.79079,551.41144,0.19339,0.00693,0.00280,0.64886,0.29305
-2.00000,0.00000,10000.00000,0.01881,83.68369,879.59961,168.84885,0.19384,0.00693,0.00270,0.67175,0.36134
-2.00000,0.00000,10000.00000,0.00100,8.30831,506.74673,166.90691,0.20702,0.00693,0.02190,0.65808,0.32178
-2.00000,0.00000,10000.00000,0.02171,61.66166,63.01301,335.85587,0.17595,0.00693,0.00220,0.64392,0.26914
-2.00000,0.00000,10000.00000,0.00058,54.35435,221.28128,474.70471,0.20893,0.00693,0.02110,0.65091,0.30698
